name,uri,genres,artists,mood
10 Victoria's Secret Models - Whethan Remix,6m7CKXj6KatyQfJV9vK5oC,"['singer-songwriter pop', 'teen pop', 'viral pop']",MAX,energetic
Lost & Found (feat. Zack B),31f9pxT3Klam9lBDsMDUfC,"['pop', 'r&b', 'rap']",SRNO,energetic
High - Young Bombs Remix,4clBqOymesRWckowzNNK15,['norwegian pop'],Jesper Jenset,energetic
To You (feat. Lee Fraser),01gu70jSrnQCY5BTbtlIjU,[],Neon Dreams,energetic
Fences,7BLjgK0bGcFiX9gZ8xCzL3,"['chicago soul', 'classic soul', 'funk', 'soul']",Pusher,energetic
Chasing Clouds - Radio Edit,2azeipUVZQybmBjKA1NL9r,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",MÖWE,energetic
Gotta Push On,6i1iegshodZpE8SB81cVVS,"['glitch hop', 'jamtronica', 'jazztronica', 'livetronica']",GRiZ,energetic
Colors,400qVixdAaGueKeqm7zGcJ,"['brostep', 'electro house', 'electronic trap']",Boombox Cartel,energetic
QUEEN,2MqlYHVvhW13On1i02tkzF,['melodipop'],Hanne Leland,energetic
Call on Me (Ryan Riback Remix),14uKsvPJ0quzQvdB6f7Dur,[],Starley,energetic
Samurai (feat. Katy Tiz),0VOsR3sEACivA46VDuaLai,"['art pop', 'pop']",Vanic,energetic
Let You Get Away - Extended Mix,3kyAIPvdEI0efI9OmqGqyr,['uk dance'],Shaun Frank,energetic
Love on Me,2MHCiOohBZEQuLgDTPvSzF,"['dance pop', 'edm', 'pop', 'pop dance']",Galantis,energetic
Stranger (feat. Elliphant),0jVPEBd4wyHupkTHwzQRyc,"['aussietronica', 'australian electropop', 'australian indie', 'edm']",Peking Duk,energetic
Did You Wrong (feat. MAX),17yqfHa6dOTZr3UjJ8IZsi,"['gauze pop', 'vapor twitch']",Sweater Beats,energetic
I Like Tuh,5MGeW5mHnqeJiM0NPBbkEZ,[],Carnage,energetic
Endz - Original Mix,3dzEZARDL4ZwICMKVta7Xn,['electronic trap'],Stooki Sound,energetic
Hey Baby (feat. Debs's Daughter),0JWeXAsgB7Bz9I87hmGpB9,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Dimitri Vegas & Like Mike,energetic
Ain't Giving Up,3mkJigBxWd5DJUsRuwHG3f,['british soul'],Craig David,energetic
All We Need,7AcQYm7d0csFhTJmbT6K77,"['alt z', 'pop']",King Topher,energetic
What We Started,0e3P53YVOXKnUKvqlU4D2j,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']",Don Diablo,energetic
Put Em Up,4DFaZyaQspxFSEjtuvlAO9,"['dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'sky room']",Madison Mars,energetic
How Else (feat. Rich The Kid & ILOVEMAKONNEN) - David Guetta Remix,09PvKezSqiAvKDCvkpi4xm,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",Steve Aoki,energetic
Ritual (feat. Wrabel),04AYgtKFrpldRXe5y0LNGQ,"['brostep', 'edm', 'pop', 'progressive electro house']",Marshmello,energetic
Stronger (feat. Alex Newell & Sean Bass) - Vindata Remix,3qeYxCEQV5A6nOto5lkk28,"['pop', 'uk dance', 'uk funky']",Clean Bandit,energetic
Love & War,3JgVSANe9EurifYohsq0MP,"['dutch house', 'edm', 'electro house', 'pop dance']",Yellow Claw,energetic
Changes,1g4OCrWOov61RyYWrO4X7S,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",ID,energetic
Crash into You,5s0A50k4Gxzaam2NCoom3a,[],Artec,energetic
Waiting,56gJHV1MkyHIS4eDFbzoVa,"['brostep', 'edm', 'electro house', 'electronic trap']",RL Grime,energetic
Let Me Love You - Tiësto's AFTR:HRS Mix,7srwQKnqYsIY26Aatbazaq,"['edm', 'electronic trap', 'pop', 'pop dance']",DJ Snake,energetic
Wait for You - Kende Remix,2QsWxTbjZYlPFZoDfj6I54,['uk alternative hip hop'],Ady Suleiman,energetic
Different Sides (feat. Abi F Jones),2xAPpHbtoycAxm3dXqgYj2,[],Crying Robot,energetic
Get Your Way (feat. Roses Gabor),0DPkIJha3NGgjPdC9hNyk6,"['indie hip hop', 'vermont indie']",Brasstracks,energetic
Feel It (feat. Tunji Ige),4tynVZKUsd42chGJTaEdJK,"['disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'vocal house']",Good Times Ahead,energetic
Magic,7GYLsGlCPqSkLBNDC5mVyl,"['big room', 'dutch house', 'edm', 'electro house', 'german techno', 'pop dance', 'progressive electro house', 'progressive house']",Thomas Gold,energetic
Hung Up,2ULg8Cw0Ckn5JDGUkCNXko,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance']",Tritonal,energetic
Young Gods,6vV0Pkalmc9IVgD7PeBe6A,[],Total Ape,energetic
We Were Young - Sokko Extended Remix,6FXmEN9jS6LClq4uR1rsuP,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance']",Gareth Emery,energetic
Black Barbies,3y9cCbnBn0zjkJa2YkOj70,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,energetic
Savage (feat. Flux Pavilion & MAX),1Rl40PsX4mh9xVOeGHq86B,['musica para ninos'],Whethan,energetic
Team,3NRrvr3ctGwpV1wLRjgSSs,"['edm', 'electra', 'electro house', 'pop dance']",Krewella,energetic
Fixed On You,0YolUyrWD2DPxaTZgCF9xV,"['indietronica', 'metropopolis', 'nu disco', 'shimmer pop']",Hotel Garuda,energetic
Teardrops,2Hyhfzw6u3EdSdiTAzg7fP,[],Cole Plante,energetic
Feels Right - Galloway Remix,41xpFBBttwitDVd7rEDc2p,['canadian electropop'],Jocelyn Alice,energetic
Bored To Death - Steve Aoki Remix,7xddswKFyyesNjV8wpCGLo,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",blink-182,energetic
Pillow Fight,7dpVgrdC2trdefUVOtYRrf,"['dance pop', 'edm', 'pop', 'pop dance']",Galantis,energetic
So Good (feat. Danny Shah) - Hight Remix,1hQAO0NQqqupkcIhsl4iuU,['new french touch'],Basic Tape,energetic
Take It to the Beat,2b6X2Miiq58bSMri9RCKOy,"['deep tropical house', 'tropical house']",Sons Of Maria,energetic
Home - it's different remix,26IjNdl4tms3X58yvgfv1l,"['singer-songwriter pop', 'teen pop', 'viral pop']",MAX,energetic
No Chill (feat. Jackson Breit),4Y38k04rG5GMAYDDOzx47y,[],Big Z,energetic
Came Up (feat. Post Malone & Key!) - Casper & B. Remix,5XTIGcdUxuJA0m1Rxa6D6I,"['brostep', 'edm', 'electro house', 'electronic trap', 'mashup']",Flosstradamus,energetic
Anything 4 U,3yiOqZH0WeLh5Q0PTVkFEm,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",Luca Lush,energetic
Coastline,38HISZ2XqYKIIuHV1QSgiP,['tropical house'],Steve Kroeger,energetic
Cashmere Sweater,35HaS5j9GyaIlYDJWQJlxb,"['canadian electronic', 'melodic house', 'progressive house']",Sultan + Shepard,energetic
Hey Baby,0rDHOcRXcOoDjcQdDddY94,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Dimitri Vegas & Like Mike,energetic
Nobody,7npuXU3BT0VioJ6DA1sTxZ,[],alxxa,energetic
This Girl (Kungs Vs. Cookin' On 3 Burners),3YlrH4ydAKkxuej6F4Nnkl,"['edm', 'pop dance', 'uk dance']",Kungs,energetic
Candyman,0NWQTyapmz4GuDTSN9xTB7,[],Zedd,energetic
Deep End,4jjkX4Cvmj9TKoMVKbDn9F,[],Lexy Panterra,energetic
Don't Leave - Gryffin Remix,7CluliR1UA3G0IivzTw5sN,"['instrumental math rock', 'instrumental rock', 'math rock']",Snakehips,energetic
Step into the Light,62CJOPE1aGjHUcD5I7SiN1,[],Oak & Ash,energetic
Pacific Coast Highway,6kTsa9LObKmNQFV7uPIrsH,"['edm', 'pop dance', 'uk dance']",Two Friends,energetic
It's You,4ZZtikZ5VtzzCvvbYOsvti,[],Ghassemi,energetic
Bad Luck - KPO Remix,3M49Ey97G9iR5rDw6kxCUS,['scandipop'],Alex Alexander,energetic
Gotta Be You,117Gpyhs7rw7CPAfd3fj1Z,"['pop', 'r&b']",Ameria,energetic
Good Vibes,3x58LPrguuY0pdpnMKEXkT,[],PLS&TY,energetic
In The Arms Of A Stranger - Grey Remix,7kHaGMriSF6GLLWMtub5Q0,"['dance pop', 'pop', 'pop dance', 'pop rap']",Mike Posner,energetic
Paris - FKYA Remix,1DTtnqvHhA8vqbP96Nn7Qy,['pop'],The Chainsmokers,energetic
Rich Boy,0K7Dd9DP6fvOl0mrlX0aUa,"['dance pop', 'edm', 'pop', 'pop dance']",Galantis,energetic
In My Head (feat. Georgia Ku) - Landis Remix,2qz9IJ6PQz4VhbkQDXuf2b,"['art pop', 'pop']",Party Favor,energetic
Only One - Brookes Brothers Remix,3eSD4F6Y47EHatykwASvHX,"['dance pop', 'edm', 'pop dance', 'uk dance']",Sigala,energetic
My Own Way (feat. Preben),0xmYV1YXszEd8DonoV7n4U,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",Axero,energetic
Easy Go,30bHAyVJmKo1mCkCdweg34,[],Grandtheft,energetic
Chasing Colors (feat. Noah Cyrus),1VxogbO6bfygdfaCnE9oLb,"['brostep', 'edm', 'pop', 'progressive electro house']",Marshmello,energetic
Open Your Eyes,3PmAQYQZ1ow47InQjZjIH4,"['edm', 'pop dance', 'tropical house']",Sam Feldt,energetic
Show You Love,4govmU9nWC17G8WRIkhEFh,['memphis hip hop'],Kato,energetic
Just Hold On - DVBBS Remix,1ZAFPV0DHOuAoyKd7LGWpq,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",Steve Aoki,energetic
Low Life 2.0 - Boehm Remix,0uPnrziOJJsCf7fZVT2WPd,"['modern alternative rock', 'modern rock', 'stomp pop']",X Ambassadors,energetic
Say Yes,1n652KBxenJpVlErdvjJk2,[],Johnny Gr4ves,energetic
Cut Me Loose,5etEhxa3LKr3c0U48EhdPt,['deep groove house'],Cardboard Foxes,energetic
Imagine (feat. Tom Aspaul),4DgAmMIrpLy4HtTiaQNLnr,['vapor twitch'],Bronze Whale,energetic
Rocks,4LtHd4nHs1LRyFrGsU9s3v,['uk pop'],Life of Dillon,energetic
Feelings,2TYlnHmpIMn4gLfSGlmlMq,[],IYES,energetic
Feel Good,6lcSHIwCOopIcW5cT5NXHI,"['edm', 'pop dance']",Gryffin,energetic
Matches,7nwGvxqSrgAuty1tlPGCFz,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",Cash Cash,energetic
Runaway,6p95ii7EDv1DUDvqvDeMKS,['classic rock'],Spirix,energetic
Oceans - Dave Winnel Remix,2T1MsreblJFBnVC9vqPaBP,"['complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house']",CAZZETTE,energetic
Devotion - SMLE Remix,0PU6tnyfo19DRCM7g5ISl4,"['canadian pop', 'indie poptimism']",Coleman Hell,energetic
Going Under - Leon Lour Remix,6rtD5drZ38Vfw007z39iH5,"['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",Borgeous,energetic
Fireproof - Embody Remix,0ZNkenDGP8wVlnEwfiBJYO,"['canadian pop', 'indie poptimism']",Coleman Hell,energetic
Fireproof,0UnddeB02YdXiAcUnhpR1y,"['canadian pop', 'indie poptimism']",Coleman Hell,energetic
Paradise,4j0UuGZRhwYJ2DgbynwVCr,"['hip hop', 'rap']",Yonee,energetic
Be Happy,6Itbr5y3QfZuM5tVgc3PQI,"['chillhop', 'new french touch']",The Geek x Vrv,energetic
Touch,5Xa0dHwpk959X8mxQJcIoT,['australian electropop'],FORD MISKIN,energetic
I.D.C.B.U,7HvZH9aeWBt3vEvaWSNeQL,['komedi'],SIBA,energetic
Still Got Time (feat. PARTYNEXTDOOR),000xQL6tZNLJzIrtIgxqSl,"['pop', 'uk pop']",ZAYN,energetic
Chasing Highs,6fTsxhIosAU6zXTAhSaemI,"['reggaeton', 'trap latino', 'urbano latino']",ALMA,energetic
In with Me,1VIytNM6FSsjmLzLPlAARs,[],SUMif,energetic
Gypsy Heart (feat. Neil Ormandy),3BK8dxUmmFu0Gl4gVTzoQb,[],BUNT.,energetic
All or Nothing (feat. Axel Ehnström) - Dirtcaps Remix,2DkdDacv3ojDL3Hc3ZS028,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Lost Frequencies,energetic
Keep It Moving - Mozambo Remix,5qtM3fdelMchLEPHurZcbC,"['indie poptimism', 'strut']",Alex Newell,energetic
One More Weekend,2sOjlIwoygZZ6m4ViHM9z2,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']",Audien,energetic
It Ain't Me (with Selena Gomez) - Tiësto's AFTR:HRS Remix,4nGa5pYY1zhWB0hEvly9gg,"['edm', 'pop', 'pop dance', 'tropical house']",Kygo,energetic
Life in Letters,6M8VuM1yfBBNh0g5aNkTqG,"['complextro', 'pop edm', 'progressive electro house']",Pierce Fulton,energetic
Show You Love - MJ Cole Remix,2XBzoh9uR0GsnZeA5eQ8v0,['memphis hip hop'],Kato,energetic
Bet,0GHDN1D5IExg9vDc4O2MfH,[],MRG,energetic
Body to Body,3qyeNnFY67zX6VmmIbzPsL,[],Mike Perry,energetic
Godzilla,21h0F6z614BHwNDDfkjZ7Q,"['electra', 'nu disco']",Anna Lunoe,energetic
The Heat (I Wanna Dance with Somebody),6kh2EgNMbO3P3HoxLEUSNX,['dutch edm'],Ralph Felix,energetic
Hunter,3caMfJGFp53NAH2TuigdNj,"['dance pop', 'edm', 'pop', 'pop dance']",Galantis,energetic
Weak - Cheat Codes Remix,62Uf8EAHQIhA1nOYYJewr3,['pov: indie'],AJR,energetic
Mama,47OVNnZJzIkrsEiZ4n187p,"['pop', 'pop dance', 'tropical house', 'uk dance']",Jonas Blue,energetic
Brunch at the Bodega,2DYb9OVtTaRWVA7qmZ4CdX,['chillhop'],Flamingosis,energetic
Raincoat (feat. Shy Martin),5xYVqJ7ppf4bTbbztvVOYx,['indie pop rap'],Timeflies,energetic
Don’t You Feel It,1kW0EhrR7VdrXRexVIDIiB,[],Sub Focus,energetic
We Could Be Beautiful,6p2l8mki7sBTvF89R3tcBj,"['alt z', 'indie poptimism']",Wrabel,energetic
I'm Addicted (Feat. Jessi Lee),0lxFfhHYZ0CDv7avrEK85r,['show tunes'],Broken Luxury,energetic
Tired,3b5Li4QKDVBx1x7fQuu54a,['electro house'],Alan Walker,energetic
Empty Room,5Ktd5GpAtVJWDxHnEHrhqJ,[],Big Wild,energetic
Let The Song Play,6kavAQFHkoKBukku7M68OG,"['belgian edm', 'sky room']",MATTN,energetic
Flames,2p6U0PmCLvSEIuGMdfKVd2,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",Henri PFR,energetic
Beautiful (feat. Helen),3w7JcualE0nqlKjjxRQwoU,"['belgian hip hop', 'belgian pop']",Todiefor,energetic
Chicago,7fwfp0NJ8DRjNf5pwT4e01,"['deep tropical house', 'pop edm']",Win and Woo,energetic
Know No Better,6BKeNWeUqxmvQ09Gxd3ZGX,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",Major Lazer,energetic
More Than You Know,4q8PHoRsPUB52LFylX8Ulz,"['edm', 'pop dance']",Axwell /\ Ingrosso,energetic
Stay For It,69Lq3BWssbLhf4QDRtFY51,"['brostep', 'edm', 'electro house', 'electronic trap']",RL Grime,energetic
Staring At The Sun,2UPXQ1UumX1qBh8COMbo6K,"['art pop', 'pop']",Vanic,energetic
Reims,3JtEYjD09uN9kKFBDw60Wj,"['brostep', 'edm', 'electro house', 'electronic trap']",RL Grime,energetic
Love Is A Temple,24putRJqkmdXxfKq5OI4TC,"['electro house', 'pop nacional', 'slap house']",Alok,energetic
Don't Want You Back,4lharVQjYNhByFR8dSHkMA,"['minimal tech house', 'tropical house']",Bakermat,energetic
Dirty Secrets,6lnEyO7EJEAEabFH4wIgab,[],NEW CITY,energetic
Real Life,6jz9EMWHffNKVlZQVXOLoz,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",Duke Dumont,energetic
Cheers,7E3zDaENiSU0G1C9TpE6Kx,"['future bass', 'vapor twitch']",MOONZz,energetic
Get What You Give,0DTtMH8wB4UiRCjk6NgWl5,"['canadian electronic', 'electro house', 'pop dance', 'pop edm']",Felix Cartal,energetic
Feels Right - Radio Edit,54fiTamOOfnsB9wmxhaENl,['gaming edm'],JPB,energetic
Came Here for Love,3kGfazcbVvVkuZunzlLgTD,"['dance pop', 'edm', 'pop dance', 'uk dance']",Sigala,energetic
High Without Your Love - NAKID Remix,4ef0bZuCoMw9rPXM83Edoj,"['alt z', 'nyc pop']",Loote,energetic
Save A Little Love,2ibLTZM8SvPx8ZfvjnuMvs,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']",Don Diablo,energetic
Caskets,0FknXlaOeXD7Vto1Hx9wtP,"['art pop', 'pop']",Party Favor,energetic
Where I Won't Be Found,038k4V2bjaAQsfpYV7V9WP,"['brostep', 'complextro', 'dubstep', 'edm', 'electro house', 'melodic dubstep', 'pop dance', 'progressive trance']",Seven Lions,energetic
Stay - Petit Biscuit Remix,3EV0Eo3m7nd74rXuSIi08s,[],Zedd,energetic
Understand Me,6u7jM7ms8eiEIs2G7DANWP,"['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",CMC$,energetic
All Stars,3aLSrx8qhssXrh5yjB6oy9,"['disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'vocal house']",Martin Solveig,energetic
OK - Blunty's Johnny Vix Mix,4u14UqwxYvrPsbi7bbt6pJ,['pop dance'],Robin Schulz,energetic
Reckless,0AsvW2yBEhPNI2RW3m20Rf,"['pop edm', 'progressive electro house', 'sky room']",Disco Fries,energetic
Best Days of My Life,7gS7gcili0uf2xPJovefat,"['deep tropical house', 'tropical house']",Sons Of Maria,energetic
Playing with Fire,1XMHr0EawozjjXfckb5TB8,"['folk-pop', 'seattle indie', 'stomp and holler']",RIVRS,energetic
Truth or Dare,54uyFEMcG3wnZ1JSRS3QtI,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",R3HAB,energetic
Remember I Told You - Frank Walker Remix,3DgXhNbtB4K8FKAIyFbi53,"['dance pop', 'pop']",Nick Jonas,energetic
Lay It On Me (Feat. Keiynan Lonsdale),00c9VpjXk7iHdLEEzrAxbr,"['future bass', 'pop edm', 'swedish electropop', 'vapor twitch']",Kasbo,energetic
Distant,3kKX2SSrYHYGbX9fIpipoM,"['french indie pop', 'french indietronica', 'new french touch']",Clement Bazin,energetic
Already Gone,5xtND0ydivuRhguOhKHUk7,"['brooklyn drill', 'nyc rap']",OTR,energetic
Chasing Highs - Roosevelt Remix,6jucfJVCi6WvaaXCpPgIhN,"['reggaeton', 'trap latino', 'urbano latino']",ALMA,energetic
Was Will Be (feat. Mimi Page),1olERLnSeLfDNsMPFCi7TK,"['bass music', 'breakbeat', 'brostep', 'edm', 'glitch hop']",Bassnectar,energetic
Outside Of The Lines (feat. Laurell),5owwAF2LgVLFvcIymTBZE1,"['classic rock', 'glam rock', 'rock']",Boehm,energetic
She's On My Mind - Bruno Martini Remix,3XfMcu7xrQSVAcXik3I0un,['uk pop'],JP Cooper,energetic
Would You Ever,57p8CBvPOxrvyCbn6ttl5r,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Skrillex,energetic
Want Your Body,6YDk1ehvG1m2bDiG8LzkMZ,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Falcons,energetic
Fall Together - Just A Gent Remix,7uod6GJTu9gQmlr3xwGq3u,"['hip hop', 'pittsburgh rap', 'rap']",The Temper Trap,energetic
"For Richer, for Poorer",3XeIYdfvQFH74yLKjdYDTf,[],Adian Coker,energetic
Altar (feat. R.LUM.R),3BkgCiyy0DQCCOWQwgzDlh,"['gauze pop', 'vapor twitch']",Sweater Beats,energetic
Drunk on You,6FSVoSnsrruUcCZYaUzNQ1,"['pop', 'r&b']",Ameria,energetic
Staying Up,4r7qTk6RD30c1dFuiZObDf,[],Matoma,energetic
Aight,14Fhtbf2Y6DPAvuY9jA0Bg,[],Del Playa,energetic
Leave Right Now,0wyja8xD9cNhDtfuY0dVMP,"['contemporary country', 'country', 'country road', 'modern country rock']",Thomas Rhett,energetic
"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,['pop'],Hailee Steinfeld,energetic
Break The Fever,2Fnlo7KvPgMeWLLbgtY8it,['alternative rock'],Mutemath,energetic
Crime (with Skott),08DqG1RqpxnICWOdOp2PLV,['london rap'],Grey,energetic
La Ciudad,4x6aawsLyPkF3aGPXGvbat,"['chillwave', 'edm', 'indietronica']",ODESZA,energetic
Vibes,1RmPi2rBbY6pB97UDbsjeq,[],Griffin Stoller,energetic
cortado,1cPj64z11iA3AVBQP0AUls,"['latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol']",anton.,energetic
Does It Feel Like Falling (Feat. Trinidad Cardona),0xiOxkgv2Re8jeIC1iy4Pf,['teen pop'],Alex Aiono,energetic
immortal - Snakehips Remix,52aLcfyEf3NvnxwlrluEB0,['alt z'],Elley Duhé,energetic
DubFunk,1k2XvBR6da3bSBQaEcuh4U,[],Tichi,energetic
Young - Midnight Kids Remix,2g1dcVwh2fbCKzbxX2RgwZ,['pop'],The Chainsmokers,energetic
Came Here for Love - Calvo Remix,3QQCuAHj5Ey21It2LWbPWq,"['dance pop', 'edm', 'pop dance', 'uk dance']",Sigala,energetic
Supernova,0sAA3arXOVoczn884kfDpx,[],Kai Straw,energetic
HUMBLE. - SKRILLEX REMIX,65ES1qwOB577ZnTkizMXJJ,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Skrillex,energetic
You Got to Love Me,7uRRcR7qb7nJSaLfSQlWiL,"['german techno', 'hamburg electronic', 'minimal techno', 'organic electronic']",DAVID AUGUST,energetic
Be Yourself (Extended Mix),73F14MUC2YyZQn7reIJfEr,"['french indie pop', 'french indietronica', 'new french touch']",Kazy Lambist,energetic
Apolune,315sgToRVTKGpOVNf8Ak5Q,['indie soul'],Jesper Ryom,energetic
CARNIVAL,4m4BHvDfzIgj5LbQLuFiIp,"['chicago rap', 'hip hop', 'rap']",Kanye West,energetic
redrum,52eIcoLUM25zbQupAZYoFh,"['atl hip hop', 'hip hop', 'rap']",21 Savage,energetic
Stand On It (with Future),7H3lr9bsPBGFx5NyTuBBGc,"['pluggnb', 'rage rap']",Yeat,energetic
Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,"['hip hop', 'rap', 'slap house']",Travis Scott,energetic
Dreams and Nightmares,42zd6DYQ4o4SECmTITrM1U,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Meek Mill,energetic
VVV,41iF26gge0j1ZNkaGQUpJg,[],mikeeysmind,energetic
FE!N (feat. Playboi Carti),42VsgItocQwOQC3XWZ8JNA,"['hip hop', 'rap', 'slap house']",Travis Scott,energetic
Invincible,4lCSOu4tsSlljiQUlWJYVt,"['brooklyn drill', 'rap']",Pop Smoke,energetic
Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,energetic
Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",Playboi Carti,energetic
FUK SUMN,5rlXuCLnMdfo85079qXHoz,"['chicago rap', 'hip hop', 'rap']",Kanye West,energetic
Bandit,7sTyAjxDXq9afwfSQy6D0s,"['pop rap', 'rap', 'trap']",Don Toliver,energetic
Till I Collapse,4xkOaSrkexMciUUogZKVTS,"['detroit hip hop', 'hip hop', 'rap']",Eminem,energetic
NFL,1X1dy95bo2OirAmMkBIwkS,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",Lil Uzi Vert,energetic
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,energetic
Ni**as In Paris,4Li2WHPkuyCdtmokzW2007,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",JAY-Z,energetic
Dior,79s5XnCN4TJKTVMSmOx8Ep,"['brooklyn drill', 'rap']",Pop Smoke,energetic
Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,energetic
Myself,0xWwbLbnDrfGD11MItWeQX,[],Kayze,energetic
Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",Ski Mask The Slump God,energetic
SAY MY GRACE (feat. Travis Scott),2Gk6fi0dqt91NKvlzGsmm7,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Offset,energetic
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",DJ Khaled,energetic
née-nah,2yUzr8Sr6ldG8vmHhZwTnz,"['atl hip hop', 'hip hop', 'rap']",21 Savage,energetic
Already Rich,61eJ7HqXGyHfmHIqJApX7v,"['pluggnb', 'rage rap']",Yeat,energetic
Roll in Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",Kodak Black,energetic
Split,3HqGDrSOZ6LbBfX5EsiaAj,"['pluggnb', 'rage rap']",Yeat,energetic
Hawk Em,2ZRdQMMKtmPLdYp9aP5cK5,"['brooklyn drill', 'rap']",Pop Smoke,energetic
N95,0fX4oNGBWO3dSGUZcVdVV2,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,energetic
Monëy so big,7BbaIYAdi3pg4MGl6PHwPv,"['pluggnb', 'rage rap']",Yeat,energetic
Super Gremlin,1Y5Jvi3eLi4Chwqch9GMem,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",Kodak Black,energetic
"First Day Out (Freestyle), Pt. 2",5rgBgO4HZfem8Pdf6j9d3y,['rva drill'],Rundown Spaz,energetic
Look At Me!,6eYxmK9fdL4hwLnXG2zY3s,"['emo rap', 'miami hip hop', 'rap']",XXXTENTACION,energetic
No Handoutz (feat. Yeat),1jkHLTFc1j6HMHnaGq8QCH,"['pop rap', 'trap']",Internet Money,energetic
The Hillbillies,1h6w4POXM2LfG4ZD4xUfZQ,"['hip hop', 'rap']",Baby Keem,energetic
First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",Drake,energetic
My wrist (with Young Thug),2beD5W9IkefQ04IO39XF7w,"['pluggnb', 'rage rap']",Yeat,energetic
Robbery,6Hj9jySrnFppAI0sEMCZpJ,"['chicago rap', 'melodic rap', 'rap']",Juice WRLD,energetic
1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,"['melodic rap', 'rap', 'trap']",Trippie Redd,energetic
Armed & Dangerous,2297mxrYLBAC4XkhXs39If,['chicago rap'],King Von,energetic
